Unique Skill Weapon,Name,AtkId,Phys MV,Magic MV,Fire MV,Ltng MV,Holy MV,Stam Dmg MV,Status MV,Weapon Buff MV,Poise Dmg MV,Atk Repel MV,StaminaCost,PhysAtkAttribute,Shield Chip,disableGuard,DamageLevel,dmgLevel_vsPlayer,ignoreDmgCount,AtkPhys,AtkMag,AtkFire,AtkLtng,AtkHoly,AtkStam,AtkSuperArmor,isAddBaseAtk,overwriteAttackElementCorrectId,isDisableBothHandsAtkBonus,IsArrowAtk,subCategory1,subCategory2,subCategory3,subCategory4,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,PvP Dmg Mult,PvP Stam Dmg Mult,PvP Poise Dmg Mult
Bastard's Stars,Nebula,303400900,154,154,154,154,154,100,100,100,150,100,26,Strike,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Bastard's Stars,Nebula - Bullet,303400901,0,0,0,0,0,0,0,0,0,100,0,Standard,0,FALSE,3,0,FALSE,0,121,0,0,0,110,13,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Bastard's Stars,Nebula (Lacking FP),303400905,80,80,80,80,80,100,100,100,150,100,26,Strike,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Envoy's Long Horn,Bubble Shower - Bullet,301216900,0,0,0,0,0,0,0,0,0,0,10,Standard,0,FALSE,8,0,TRUE,0,0,0,0,32,65,1.9,TRUE,-1,TRUE,FALSE,Weapon Skill,Bubble Skill,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Envoy's Long Horn,Bubble Shower - Bullet,301216901,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,8,0,TRUE,0,0,0,0,32,65,1.9,TRUE,-1,TRUE,FALSE,Weapon Skill,Bubble Skill,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Envoy's Long Horn,Bubble Shower - Bullet,301216902,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,8,0,TRUE,0,0,0,0,32,65,1.9,TRUE,-1,TRUE,FALSE,Weapon Skill,Bubble Skill,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith,301217900,10,10,10,10,10,130,100,100,130,500,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith,301217901,10,10,10,10,10,110,100,100,110,500,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith,301217902,10,10,10,10,10,110,100,100,110,500,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith - Bullet,301217905,0,0,0,0,0,140,100,100,150,500,52,Standard,0,FALSE,7,0,TRUE,0,0,230,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith - Bullet,301217910,0,0,0,0,0,60,100,100,70,500,0,Strike,0,FALSE,1,0,FALSE,0,0,55,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith - Bullet,301217911,0,0,0,0,0,60,100,100,70,500,0,Strike,0,FALSE,1,0,FALSE,0,0,55,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith - Bullet,301217912,0,0,0,0,0,60,100,100,70,500,0,Strike,0,FALSE,1,0,FALSE,0,0,55,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith - Bullet,301217913,0,0,0,0,0,60,100,100,70,500,0,Strike,0,FALSE,1,0,FALSE,0,0,55,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith - Bullet,301217914,0,0,0,0,0,60,100,100,70,500,0,Strike,0,FALSE,1,0,FALSE,0,0,55,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith,301217920,110,110,110,110,110,110,100,100,110,500,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith,301217921,90,90,90,90,90,90,100,100,90,500,52,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith,301217922,90,110,110,110,110,110,100,100,110,500,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith,301217925,110,110,110,110,110,110,100,100,110,500,0,Strike,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Cranial Vessel Candlestand,Surge of Faith,301217930,90,90,90,90,90,90,100,100,90,500,52,Strike,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Beastclaw Greathammer,Regal Beastclaw,303400400,80,80,80,80,80,100,100,100,100,100,20,Strike,0,FALSE,3,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Beastclaw Greathammer,Regal Beastclaw - Bullet,303400405,0,0,0,0,0,100,100,100,0,100,0,Standard,0,FALSE,2,0,FALSE,186,0,0,0,0,180,20,TRUE,42300,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Beastclaw Greathammer,Regal Beastclaw (Lacking FP),303400401,100,100,100,100,100,100,100,100,100,100,40,Strike,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Devourer's Scepter,Devourer of Worlds - Bullet,301202900,0,0,200,0,0,0,100,100,185,500,56,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Devourer's Scepter,Devourer of Worlds (Lacking FP),301202901,100,100,100,100,100,100,100,100,150,100,56,Strike,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,1665,-1,0.8,1.25,2.7
Watchdog's Staff,Sorcery of the Crozier - Bullet,302301909,0,0,0,0,0,0,100,100,0,0,46,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,1,1,1
Watchdog's Staff,Sorcery of the Crozier - Bullet,302301901,0,0,0,0,0,20,0,100,20,100,0,Standard,0,FALSE,1,0,FALSE,0,60,0,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6902,-1,-1,-1,-1,0.8,1.25,2.7
Watchdog's Staff,Sorcery of the Crozier (Lacking FP),302301905,0,0,0,0,0,0,100,100,0,0,69,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Staff of the Avatar / Rotten Staff,Erdtree Slam - Tush,302307900,0,0,0,0,0,0,0,0,0,0,45,Strike,0,FALSE,6,0,FALSE,120,0,0,0,142,225,36,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Staff of the Avatar / Rotten Staff,Erdtree Slam - ?,302307901,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,2,0,FALSE,99,0,0,0,0,135,18,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Staff of the Avatar / Rotten Staff,Erdtree Slam - Shockwave,302307902,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,7,0,FALSE,98,0,0,0,120,135,18,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Staff of the Avatar / Rotten Staff,Erdtree Slam - Tush (Lacking FP),302307905,0,0,0,0,0,0,0,0,0,0,65,Strike,0,FALSE,3,0,FALSE,120,0,0,0,0,90,18,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Staff of the Avatar / Rotten Staff,Erdtree Slam - Shockwave (Lacking FP),302307906,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,60,9,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Envoy's Greathorn,Great Oracular Bubble - Bullet,302306900,0,0,0,0,0,0,0,0,0,0,11,Standard,0,FALSE,7,0,FALSE,0,0,0,0,315,420,10,TRUE,-1,TRUE,FALSE,Weapon Skill,Bubble Skill,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Envoy's Greathorn,Great Oracular Bubble - Bullet AoE,302306901,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,7,0,FALSE,0,0,0,0,315,420,10,TRUE,-1,TRUE,FALSE,Weapon Skill,Bubble Skill,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Ghiza's Wheel,Spinning Wheel,302309900,30,30,30,30,30,50,30,30,10,500,2,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Ghiza's Wheel,Spinning Wheel,302309901,30,30,30,30,30,100,30,30,30,500,2,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Ghiza's Wheel,Spinning Wheel,302309902,30,30,30,30,30,50,30,30,15,500,2,Standard,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Ghiza's Wheel,Spinning Wheel,302309903,30,30,30,30,30,50,30,30,10,500,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Ghiza's Wheel,Spinning Wheel (Lacking FP),302309905,10,10,10,10,10,10,10,10,5,500,2,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Ghiza's Wheel,Spinning Wheel (Lacking FP),302309906,10,10,10,10,10,10,10,10,10,500,2,Standard,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Ghiza's Wheel,Spinning Wheel (Lacking FP),302309907,10,10,10,10,10,10,10,10,7,500,2,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Ghiza's Wheel,Spinning Wheel (Lacking FP),302309908,10,10,10,10,10,10,10,10,5,500,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Fallingstar Beast Jaw,Gravity Bolt,302308900,0,0,0,0,0,0,0,0,0,0,0,Pierce,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Fallingstar Beast Jaw,Gravity Bolt - Bullet,302308905,0,0,0,0,0,0,0,0,0,0,12,Strike,0,FALSE,3,0,FALSE,100,50,0,0,0,415,7,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Fallingstar Beast Jaw,Gravity Bolt - Bullet,302308906,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Fallingstar Beast Jaw,Gravity Bolt - Bullet,302308907,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Fallingstar Beast Jaw,Gravity Bolt - Bullet,302308908,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Fallingstar Beast Jaw,Gravity Bolt - Bullet,302308909,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,3,0,FALSE,100,50,0,0,0,415,7,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Fallingstar Beast Jaw,Gravity Bolt (Lacking FP),302308915,70,70,70,70,70,30,100,100,50,100,24,Pierce,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Fallingstar Beast Jaw,Gravity Bolt (Lacking FP),302308920,0,0,0,0,0,0,0,0,0,0,0,Pierce,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Fallingstar Beast Jaw,Gravity Bolt (Lacking FP),302308925,70,70,70,70,70,30,100,100,50,100,24,Pierce,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Anvil Hammer,Smithing Art Spears,600000760,90,90,90,90,90,100,100,100,200,500,10,Strike,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,1667,0.8,1.25,2.7
Anvil Hammer,Smithing Art Spears - Bullet [1],600000761,128,128,128,128,128,100,100,100,400,500,10,Pierce,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,1667,0.8,1.25,2.7
Anvil Hammer,Smithing Art Spears - Bullet [2],600000762,50,50,50,50,50,100,100,100,0,500,0,Pierce,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,1667,0.8,1.25,2.7
Anvil Hammer,Smithing Art Spears (Lacking FP),600000763,50,50,50,50,50,100,100,100,100,100,10,Strike,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,1667,0.8,1.25,2.7
Devonia's Hammer,Devonia's Vortex,600000840,45,45,45,45,45,200,100,100,100,500,40,Strike,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,Aspects of the Crucible,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Devonia's Hammer,Devonia's Vortex - Bullet,600000841,45,45,45,45,45,200,100,100,100,500,0,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,Aspects of the Crucible,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Devonia's Hammer,Devonia's Vortex - Bullet (2x),600000842,155,155,155,155,155,500,100,100,300,500,0,Standard,0,FALSE,6,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,Aspects of the Crucible,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Devonia's Hammer,Devonia's Vortex Charged,600000843,55,55,55,55,55,200,100,100,100,500,71,Strike,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Aspects of the Crucible,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Devonia's Hammer,Devonia's Vortex Charged - Bullet (2x),600000844,55,55,55,55,55,200,100,100,100,500,0,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Aspects of the Crucible,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Devonia's Hammer,Devonia's Vortex Charged - Bullet (2x),600000845,185,185,185,185,185,500,100,100,400,500,0,Standard,0,FALSE,6,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Aspects of the Crucible,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Devonia's Hammer,Devonia's Vortex (Lacking FP),600000846,90,90,90,90,90,200,100,100,100,500,40,Strike,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,Aspects of the Crucible,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Devonia's Hammer,Devonia's Vortex Charged  (Lacking FP),600000847,120,120,120,120,120,200,100,100,100,500,71,Strike,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Aspects of the Crucible,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar [1] - Bullet (Roar AoE),302305905,0,0,0,0,0,50,0,0,50,500,0,Standard,0,FALSE,5,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,Roar Attack,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar [2] - Bullet (Slam AoE),302305906,0,0,0,0,0,0,0,0,0,0,35,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,Roar Attack,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar [2] - Bullet [Hit] (Slam AoE),302305907,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,Roar Attack,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar [2] - Bullet [Hit] (Slam AoE),302305908,210,210,210,210,210,100,0,0,300,500,0,Standard,0,TRUE,9,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,Roar Attack,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar [2] - Bullet (Slam AoE),302305909,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar R2 #1 - Bullet (Stomp AoE),302305925,0,0,0,0,0,0,0,0,0,0,18,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,-,Roar Attack,Kicking / Stomping Skill,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar R2 #1 - Bullet [Hit] (Stomp AoE),302305926,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,-,Roar Attack,Kicking / Stomping Skill,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar R2 #1 - Bullet [Hit] (Stomp AoE),302305927,80,80,80,80,80,100,0,0,150,500,0,Standard,0,TRUE,3,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,-,Roar Attack,Kicking / Stomping Skill,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar R2 #1 - Bullet (Stomp AoE),302305928,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,-,Roar Attack,Kicking / Stomping Skill,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar R2 #1,302305930,100,100,100,100,100,250,0,0,200,500,20,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar Charged R2 #1 - Bullet (Stomp AoE),302305915,0,0,0,0,0,0,0,0,0,0,25,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged R2,Roar Attack,Kicking / Stomping Skill,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar Charged R2 #1 - Bullet [Hit] (Stomp AoE),302305916,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged R2,Roar Attack,Kicking / Stomping Skill,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar Charged R2 #1 - Bullet [Hit] (Stomp AoE),302305917,90,90,90,90,90,100,0,0,200,500,0,Standard,0,TRUE,3,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged R2,Roar Attack,Kicking / Stomping Skill,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar Charged R2 #1 - Bullet (Stomp AoE),302305918,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged R2,Roar Attack,Kicking / Stomping Skill,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar Charged R2 #1,302305920,110,110,110,110,110,400,0,0,300,500,25,Standard,0,FALSE,7,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar R2 #2,302305940,165,165,165,165,165,250,0,0,200,500,38,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar Charged R2 #2 - Scraping,302305935,0,0,0,0,0,0,0,0,0,9900,0,Strike,0,FALSE,5,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar Charged R2 #2 - Scraping (Tick 4x),302305936,0,0,0,0,0,0,0,0,0,9900,5,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged R2,Roar Attack,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar Charged R2 #2 - Scraping (Final Tick),302305937,0,0,0,0,0,0,0,0,0,9900,5,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged R2,Roar Attack,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar Charged R2 #2,302305938,190,190,190,190,190,400,0,0,300,500,25,Standard,0,FALSE,4,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar ?,302305900,140,140,140,140,140,150,100,100,150,500,0,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,Roar Attack,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Axe of Godfrey,Regal Roar (Lacking FP),302305910,120,120,120,120,120,120,100,100,120,500,30,Standard,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,Roar Attack,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Shadow Sunflower Blossom,Shadow Sunflower Headbutt #1,600000980,201,201,201,201,201,200,100,100,280,500,19,Strike,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Shadow Sunflower Blossom,Shadow Sunflower Headbutt #1 (AoE),600000981,201,201,201,201,201,200,100,100,280,500,0,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Shadow Sunflower Blossom,Shadow Sunflower Headbutt #2 [1],600000982,90,90,90,90,90,200,100,100,100,500,11,Strike,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Shadow Sunflower Blossom,Shadow Sunflower Headbutt #2 [1] (AoE),600000983,90,90,90,90,90,200,100,100,100,500,0,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
